,Recency,Frequency,Monetary,Time,Diversity,R_score,F_score,M_score,T_score,D_score,RFMTD_Score,Cluster,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,R_Cluster,F_Cluster,M_Cluster,T_Cluster,D_Cluster,OverallScore,Segment
2156,58,3,801.76,265,63,3,3,3,"(167.0, 277.0]",4,"333(167.0, 277.0]4",1,3,1,0,2,0,0,2,0,4,Low-Value
2157,254,1,836.79,0,54,1,1,3,"(-0.001, 29.0]",4,"113(-0.001, 29.0]4",2,0,0,0,0,0,0,0,0,0,Low-Value
2158,70,4,2233.75,206,242,3,4,5,"(167.0, 277.0]",5,"345(167.0, 277.0]5",3,1,3,0,2,0,0,2,2,6,Mid-Value
2159,44,4,954.09,286,47,3,4,4,"(277.0, 373.0]",3,"344(277.0, 373.0]3",1,3,1,0,3,0,0,3,0,6,Mid-Value
2160,50,1,137.37,0,10,3,1,1,"(-0.001, 29.0]",1,"311(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
2161,65,1,391.98,0,24,3,1,2,"(-0.001, 29.0]",2,"312(-0.001, 29.0]2",0,2,2,0,2,0,0,0,0,2,Low-Value
2162,11,19,33643.08,356,54,5,5,5,"(277.0, 373.0]",4,"555(277.0, 373.0]4",1,3,1,0,3,1,1,3,0,8,High-Value
2163,33,3,1048.49,114,56,4,3,4,"(29.0, 167.0]",4,"434(29.0, 167.0]4",3,1,2,0,3,0,0,1,0,4,Low-Value
2164,59,2,355.56,113,26,3,3,2,"(29.0, 167.0]",3,"332(29.0, 167.0]3",3,1,3,0,2,0,0,1,0,3,Low-Value
2165,73,4,1224.06,266,36,2,4,4,"(167.0, 277.0]",3,"244(167.0, 277.0]3",1,3,1,0,2,0,0,2,0,4,Low-Value
2166,304,1,118.95000000000002,0,8,1,1,1,"(-0.001, 29.0]",1,"111(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2167,46,1,130.73999999999998,0,11,3,1,1,"(-0.001, 29.0]",1,"311(-0.001, 29.0]1",0,2,2,0,3,0,0,0,0,3,Low-Value
2168,18,8,3711.77,319,97,4,5,5,"(277.0, 373.0]",5,"455(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2169,38,2,389.27,249,22,3,3,2,"(167.0, 277.0]",2,"332(167.0, 277.0]2",3,1,1,0,3,0,0,2,0,5,Low-Value
2170,19,2,238.85,148,87,4,3,1,"(29.0, 167.0]",4,"431(29.0, 167.0]4",3,1,3,0,3,0,0,1,1,5,Low-Value
2171,187,2,160.71,10,22,1,3,1,"(-0.001, 29.0]",2,"131(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
2172,52,1,110.8,0,29,3,1,1,"(-0.001, 29.0]",3,"311(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
2173,4,12,2974.65,357,105,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2174,137,5,712.24,126,59,2,4,3,"(29.0, 167.0]",4,"243(29.0, 167.0]4",3,1,3,0,1,0,0,1,0,2,Low-Value
2175,4,27,16387.57,361,295,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,2,1,3,2,11,High-Value
2176,19,1,297.0,0,14,4,1,2,"(-0.001, 29.0]",2,"412(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
2177,16,5,1438.85,351,145,4,4,4,"(277.0, 373.0]",5,"444(277.0, 373.0]5",1,3,1,0,3,0,0,3,1,7,Mid-Value
2178,41,8,977.21,327,105,3,5,4,"(277.0, 373.0]",5,"354(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2179,12,8,3165.36,254,339,5,5,5,"(167.0, 277.0]",5,"555(167.0, 277.0]5",1,3,1,0,3,1,0,2,2,8,High-Value
2180,8,4,832.88,365,142,5,4,3,"(277.0, 373.0]",5,"543(277.0, 373.0]5",1,3,1,0,3,0,0,3,1,7,Mid-Value
2181,26,2,68.84,167,18,4,3,1,"(29.0, 167.0]",2,"431(29.0, 167.0]2",3,1,3,0,3,0,0,1,0,4,Low-Value
2182,22,6,1936.3200000000002,293,16,4,5,4,"(277.0, 373.0]",2,"454(277.0, 373.0]2",1,3,1,0,3,1,0,3,0,7,Mid-Value
2183,41,3,895.13,173,37,3,3,3,"(167.0, 277.0]",3,"333(167.0, 277.0]3",3,1,3,0,3,0,0,1,0,4,Low-Value
2184,101,1,230.53,0,43,2,1,1,"(-0.001, 29.0]",3,"211(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
2185,5,15,3812.64,363,302,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,2,9,High-Value
2186,277,2,149.64,0,13,1,3,1,"(-0.001, 29.0]",2,"131(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
2187,33,1,354.09000000000003,0,68,4,1,2,"(-0.001, 29.0]",4,"412(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
2188,15,2,360.93,0,101,4,3,2,"(-0.001, 29.0]",5,"432(-0.001, 29.0]5",0,2,2,0,3,0,0,0,1,4,Low-Value
2189,64,7,4405.88,220,110,3,5,5,"(167.0, 277.0]",5,"355(167.0, 277.0]5",3,1,1,0,2,1,0,2,1,6,Mid-Value
2190,2,2,493.28,16,122,5,3,3,"(-0.001, 29.0]",5,"533(-0.001, 29.0]5",0,2,2,0,3,0,0,0,1,4,Low-Value
2191,369,1,343.28000000000003,0,95,1,1,2,"(-0.001, 29.0]",5,"112(-0.001, 29.0]5",2,0,0,0,0,0,0,0,1,1,Low-Value
2192,312,5,501.39000000000004,52,26,1,4,3,"(29.0, 167.0]",3,"143(29.0, 167.0]3",2,0,0,0,0,0,0,0,0,0,Low-Value
2193,199,4,516.36,169,23,1,4,3,"(167.0, 277.0]",2,"143(167.0, 277.0]2",3,1,0,0,1,0,0,1,0,2,Low-Value
2194,2,2,396.48,31,42,5,3,2,"(29.0, 167.0]",3,"532(29.0, 167.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2195,93,3,379.35,216,18,2,3,2,"(167.0, 277.0]",2,"232(167.0, 277.0]2",3,1,3,0,2,0,0,2,0,4,Low-Value
2196,60,1,181.09,0,12,3,1,1,"(-0.001, 29.0]",1,"311(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
2197,81,1,168.31,0,11,2,1,1,"(-0.001, 29.0]",1,"211(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
2198,157,2,446.87,212,79,2,3,2,"(167.0, 277.0]",4,"232(167.0, 277.0]4",3,1,3,0,1,0,0,2,1,4,Low-Value
2199,227,1,524.52,0,60,1,1,3,"(-0.001, 29.0]",4,"113(-0.001, 29.0]4",2,0,0,0,1,0,0,0,0,1,Low-Value
2200,253,2,263.55,115,35,1,3,2,"(29.0, 167.0]",3,"132(29.0, 167.0]3",2,0,0,0,0,0,0,1,0,1,Low-Value
2201,150,1,179.17,0,11,2,1,1,"(-0.001, 29.0]",1,"211(-0.001, 29.0]1",0,2,0,0,1,0,0,0,0,1,Low-Value
2202,194,2,222.05,0,17,1,3,1,"(-0.001, 29.0]",2,"131(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
2203,1,5,1388.88,367,70,5,4,4,"(277.0, 373.0]",4,"544(277.0, 373.0]4",1,3,1,0,3,0,0,3,1,7,Mid-Value
2204,369,1,56.25,0,4,1,1,1,"(-0.001, 29.0]",1,"111(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2205,24,1,351.11,0,44,4,1,2,"(-0.001, 29.0]",3,"412(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2206,17,3,363.88,138,102,4,3,2,"(29.0, 167.0]",5,"432(29.0, 167.0]5",3,1,3,0,3,0,0,1,1,5,Low-Value
2207,10,7,5126.76,285,46,5,5,5,"(277.0, 373.0]",3,"555(277.0, 373.0]3",1,3,1,0,3,1,0,3,0,7,Mid-Value
2208,8,1,164.68,0,30,5,1,1,"(-0.001, 29.0]",3,"511(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2209,20,7,1567.69,235,113,4,5,4,"(167.0, 277.0]",5,"454(167.0, 277.0]5",3,1,1,0,3,1,0,2,1,7,Mid-Value
2210,4,3,967.45,206,175,5,3,4,"(167.0, 277.0]",5,"534(167.0, 277.0]5",3,1,3,0,3,0,0,2,1,6,Mid-Value
2211,174,1,191.94,0,7,2,1,1,"(-0.001, 29.0]",1,"211(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
2212,1,8,1232.18,315,215,5,5,4,"(277.0, 373.0]",5,"554(277.0, 373.0]5",1,3,1,0,3,1,0,3,2,9,High-Value
2213,178,2,264.62,54,19,2,3,2,"(29.0, 167.0]",2,"232(29.0, 167.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
2214,16,8,1528.09,350,124,4,5,4,"(277.0, 373.0]",5,"454(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2215,248,1,123.1,0,12,1,1,1,"(-0.001, 29.0]",1,"111(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2216,191,2,334.23,80,33,1,3,2,"(29.0, 167.0]",3,"132(29.0, 167.0]3",2,0,0,0,1,0,0,1,0,2,Low-Value
2217,20,2,639.89,349,103,4,3,3,"(277.0, 373.0]",5,"433(277.0, 373.0]5",1,3,1,0,3,0,0,3,1,7,Mid-Value
2218,154,4,167.5,0,53,2,4,1,"(-0.001, 29.0]",4,"241(-0.001, 29.0]4",0,2,0,0,1,0,0,0,0,1,Low-Value
2219,173,1,336.03000000000003,0,24,2,1,2,"(-0.001, 29.0]",2,"212(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
2220,373,1,369.5,0,11,1,1,2,"(-0.001, 29.0]",1,"112(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2221,373,1,127.08,0,21,1,1,1,"(-0.001, 29.0]",2,"111(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
2222,194,1,207.15,0,12,1,1,1,"(-0.001, 29.0]",1,"111(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
2223,67,1,426.63,0,21,3,1,2,"(-0.001, 29.0]",2,"312(-0.001, 29.0]2",0,2,2,0,2,0,0,0,0,2,Low-Value
2224,4,8,2495.87,285,93,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2225,21,3,1107.46,65,63,4,3,4,"(29.0, 167.0]",4,"434(29.0, 167.0]4",0,2,2,0,3,0,0,1,0,4,Low-Value
2226,239,2,416.86,2,12,1,3,2,"(-0.001, 29.0]",1,"132(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
2227,64,1,145.35,0,7,3,1,1,"(-0.001, 29.0]",1,"311(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
2228,112,5,404.58,211,13,2,4,2,"(167.0, 277.0]",2,"242(167.0, 277.0]2",3,1,3,0,2,0,0,2,0,4,Low-Value
2229,90,15,6115.01,241,28,2,5,5,"(167.0, 277.0]",3,"255(167.0, 277.0]3",3,1,1,0,2,1,0,2,0,5,Low-Value
2230,311,1,35.8,0,1,1,1,1,"(-0.001, 29.0]",1,"111(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2231,134,1,337.44,0,14,2,1,2,"(-0.001, 29.0]",2,"212(-0.001, 29.0]2",0,2,2,0,1,0,0,0,0,1,Low-Value
2232,277,1,325.1,0,6,1,1,2,"(-0.001, 29.0]",1,"112(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2233,365,1,181.0,0,2,1,1,1,"(-0.001, 29.0]",1,"111(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2234,83,1,1708.24,0,29,2,1,4,"(-0.001, 29.0]",3,"214(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
2235,8,2,955.24,35,51,5,3,4,"(29.0, 167.0]",4,"534(29.0, 167.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
2236,17,2,364.72,54,12,4,3,2,"(29.0, 167.0]",1,"432(29.0, 167.0]1",0,2,2,0,3,0,0,0,0,3,Low-Value
2237,32,4,1765.51,327,86,4,4,4,"(277.0, 373.0]",4,"444(277.0, 373.0]4",1,3,1,0,3,0,0,3,1,7,Mid-Value
2238,9,2,708.22,276,36,5,3,3,"(167.0, 277.0]",3,"533(167.0, 277.0]3",1,3,1,0,3,0,0,2,0,5,Low-Value
2239,34,4,806.57,191,65,3,4,3,"(167.0, 277.0]",4,"343(167.0, 277.0]4",3,1,3,0,3,0,0,2,0,5,Low-Value
2240,15,8,1659.3799999999999,354,63,4,5,4,"(277.0, 373.0]",4,"454(277.0, 373.0]4",1,3,1,0,3,1,0,3,0,7,Mid-Value
2241,24,14,4416.26,348,137,4,5,5,"(277.0, 373.0]",5,"455(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2242,32,1,428.89,0,40,4,1,2,"(-0.001, 29.0]",3,"412(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2243,74,1,104.35,0,7,2,1,1,"(-0.001, 29.0]",1,"211(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
2244,20,2,470.76,25,26,4,3,3,"(-0.001, 29.0]",3,"433(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2245,17,4,845.64,350,88,4,4,3,"(277.0, 373.0]",4,"443(277.0, 373.0]4",1,3,1,0,3,0,0,3,1,7,Mid-Value
2246,23,2,418.83,295,73,4,3,2,"(277.0, 373.0]",4,"432(277.0, 373.0]4",1,3,1,0,3,0,0,3,1,7,Mid-Value
2247,3,3,666.1,182,20,5,3,3,"(167.0, 277.0]",2,"533(167.0, 277.0]2",3,1,3,0,3,0,0,2,0,5,Low-Value
2248,304,1,314.1,0,11,1,1,2,"(-0.001, 29.0]",1,"112(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2249,17,12,4199.85,293,10,4,5,5,"(277.0, 373.0]",1,"455(277.0, 373.0]1",1,3,1,0,3,1,0,3,0,7,Mid-Value
2250,367,1,307.82000000000005,0,4,1,1,2,"(-0.001, 29.0]",1,"112(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2251,39,7,3442.15,249,141,3,5,5,"(167.0, 277.0]",5,"355(167.0, 277.0]5",1,1,1,0,3,1,0,2,1,7,Mid-Value
2252,84,1,371.01,0,24,2,1,2,"(-0.001, 29.0]",2,"212(-0.001, 29.0]2",0,2,2,0,2,0,0,0,0,2,Low-Value
2253,165,2,430.94,54,83,2,3,2,"(29.0, 167.0]",4,"232(29.0, 167.0]4",2,0,0,0,1,0,0,0,1,2,Low-Value
2254,17,2,1054.73,21,48,4,3,4,"(-0.001, 29.0]",4,"434(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
2255,77,1,1098.78,0,49,2,1,4,"(-0.001, 29.0]",4,"214(-0.001, 29.0]4",0,2,2,0,2,0,0,0,0,2,Low-Value
2256,89,3,2398.86,165,40,2,3,5,"(29.0, 167.0]",3,"235(29.0, 167.0]3",3,1,3,0,2,0,0,1,0,3,Low-Value
2257,25,8,3408.48,286,53,4,5,5,"(277.0, 373.0]",4,"455(277.0, 373.0]4",1,3,1,0,3,1,0,3,0,7,Mid-Value
2258,22,4,1475.02,351,82,4,4,4,"(277.0, 373.0]",4,"444(277.0, 373.0]4",1,3,1,0,3,0,0,3,1,7,Mid-Value
2259,3,10,2837.67,365,217,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,2,9,High-Value
2260,123,2,1142.42,113,29,2,3,4,"(29.0, 167.0]",3,"234(29.0, 167.0]3",3,1,3,0,2,0,0,1,0,3,Low-Value
2261,30,1,168.12,0,14,4,1,1,"(-0.001, 29.0]",2,"411(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
2262,12,7,1451.28,356,110,5,5,4,"(277.0, 373.0]",5,"554(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2263,19,1,158.03,0,26,4,1,1,"(-0.001, 29.0]",3,"411(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2264,44,2,792.11,243,52,3,3,3,"(167.0, 277.0]",4,"333(167.0, 277.0]4",3,1,1,0,3,0,0,2,0,5,Low-Value
2265,4,1,41.989999999999995,0,3,5,1,1,"(-0.001, 29.0]",1,"511(-0.001, 29.0]1",0,2,2,0,3,0,0,0,0,3,Low-Value
2266,9,7,2797.57,35,335,5,5,5,"(29.0, 167.0]",5,"555(29.0, 167.0]5",0,2,2,0,3,1,0,0,2,6,Mid-Value
2267,55,1,427.07,0,31,3,2,2,"(-0.001, 29.0]",3,"322(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
2268,88,6,1060.68,277,103,2,5,4,"(167.0, 277.0]",5,"254(167.0, 277.0]5",1,3,1,0,2,1,0,2,1,6,Mid-Value
2269,37,5,3089.97,325,370,3,4,5,"(277.0, 373.0]",5,"345(277.0, 373.0]5",1,3,1,0,3,0,0,3,2,8,High-Value
2270,3,3,12393.7,0,9,5,3,5,"(-0.001, 29.0]",1,"535(-0.001, 29.0]1",0,2,2,0,3,0,1,0,0,4,Low-Value
2271,30,5,2735.37,329,82,4,4,5,"(277.0, 373.0]",4,"445(277.0, 373.0]4",1,3,1,0,3,0,0,3,1,7,Mid-Value
2272,12,4,615.39,258,173,5,4,3,"(167.0, 277.0]",5,"543(167.0, 277.0]5",1,3,1,0,3,0,0,2,1,6,Mid-Value
2273,211,1,101.4,0,8,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
2274,48,4,1701.94,167,221,3,4,4,"(29.0, 167.0]",5,"344(29.0, 167.0]5",3,1,3,0,3,0,0,1,2,6,Mid-Value
2275,24,3,478.78,180,29,4,3,3,"(167.0, 277.0]",3,"433(167.0, 277.0]3",3,1,3,0,3,0,0,2,0,5,Low-Value
2276,22,4,992.71,137,68,4,4,4,"(29.0, 167.0]",4,"444(29.0, 167.0]4",3,1,3,0,3,0,0,1,0,4,Low-Value
2277,246,3,407.5,116,62,1,4,2,"(29.0, 167.0]",4,"142(29.0, 167.0]4",2,0,0,0,0,0,0,1,0,1,Low-Value
2278,8,16,3362.71,357,99,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2279,35,3,1415.29,119,87,3,4,4,"(29.0, 167.0]",4,"344(29.0, 167.0]4",3,1,2,0,3,0,0,1,1,5,Low-Value
2280,4,47,37130.6,367,30,5,5,5,"(277.0, 373.0]",3,"555(277.0, 373.0]3",1,3,1,0,3,2,2,3,0,10,High-Value
2281,38,3,662.38,253,123,3,4,3,"(167.0, 277.0]",5,"343(167.0, 277.0]5",1,3,1,0,3,0,0,2,1,6,Mid-Value
2282,4,3,705.39,45,146,5,4,3,"(29.0, 167.0]",5,"543(29.0, 167.0]5",0,2,2,0,3,0,0,0,1,4,Low-Value
2283,3,8,1508.76,363,156,5,5,4,"(277.0, 373.0]",5,"554(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2284,47,1,211.88,0,26,3,2,1,"(-0.001, 29.0]",3,"321(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2285,39,2,408.90000000000003,141,26,3,3,2,"(29.0, 167.0]",3,"332(29.0, 167.0]3",3,1,3,0,3,0,0,1,0,4,Low-Value
2286,47,9,3786.2400000000002,317,133,3,5,5,"(277.0, 373.0]",5,"355(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
2287,17,3,851.01,48,42,4,4,3,"(29.0, 167.0]",3,"443(29.0, 167.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2288,260,1,628.28,0,68,1,2,3,"(-0.001, 29.0]",4,"123(-0.001, 29.0]4",2,0,0,0,0,0,0,0,0,0,Low-Value
2289,46,3,719.81,220,90,3,4,3,"(167.0, 277.0]",4,"343(167.0, 277.0]4",3,1,3,0,3,0,0,2,1,6,Mid-Value
2290,12,1,251.24,0,61,5,2,2,"(-0.001, 29.0]",4,"522(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
2291,30,1,439.65999999999997,0,28,4,2,2,"(-0.001, 29.0]",3,"422(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2292,43,1,236.09,0,30,3,2,1,"(-0.001, 29.0]",3,"321(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2293,92,6,934.62,210,11,2,5,4,"(167.0, 277.0]",1,"254(167.0, 277.0]1",3,1,3,0,2,1,0,2,0,5,Low-Value
2294,39,63,81024.84,335,44,3,5,5,"(277.0, 373.0]",3,"355(277.0, 373.0]3",1,3,1,0,3,2,2,3,0,10,High-Value
2295,310,1,331.24,0,28,1,2,2,"(-0.001, 29.0]",3,"122(-0.001, 29.0]3",2,0,0,0,0,0,0,0,0,0,Low-Value
2296,92,2,548.94,154,91,2,3,3,"(29.0, 167.0]",4,"233(29.0, 167.0]4",3,1,3,0,2,0,0,1,1,4,Low-Value
2297,6,20,8816.4,364,538,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,2,1,3,2,11,High-Value
2298,196,3,437.7,136,18,1,4,2,"(29.0, 167.0]",2,"142(29.0, 167.0]2",2,0,0,0,1,0,0,1,0,2,Low-Value
2299,87,2,758.92,176,55,2,3,3,"(167.0, 277.0]",4,"233(167.0, 277.0]4",3,1,3,0,2,0,0,2,0,4,Low-Value
2300,270,3,855.02,88,37,1,4,3,"(29.0, 167.0]",3,"143(29.0, 167.0]3",2,0,0,0,0,0,0,1,0,1,Low-Value
2301,8,3,471.78000000000003,194,24,5,4,3,"(167.0, 277.0]",2,"543(167.0, 277.0]2",3,1,3,0,3,0,0,2,0,5,Low-Value
2302,65,3,1313.55,203,57,3,4,4,"(167.0, 277.0]",4,"344(167.0, 277.0]4",3,1,3,0,2,0,0,2,0,4,Low-Value
2303,31,3,3166.4,110,6,4,4,5,"(29.0, 167.0]",1,"445(29.0, 167.0]1",3,1,2,0,3,0,0,1,0,4,Low-Value
2304,22,5,1197.27,310,68,4,4,4,"(277.0, 373.0]",4,"444(277.0, 373.0]4",1,3,1,0,3,0,0,3,0,6,Mid-Value
2305,37,4,773.99,280,30,3,4,3,"(277.0, 373.0]",3,"343(277.0, 373.0]3",1,3,1,0,3,0,0,2,0,5,Low-Value
2306,120,4,1340.7,170,71,2,4,4,"(167.0, 277.0]",4,"244(167.0, 277.0]4",3,1,3,0,2,0,0,1,1,4,Low-Value
2307,373,2,256.44,0,8,1,3,2,"(-0.001, 29.0]",1,"132(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2308,40,3,1111.79,34,248,3,4,4,"(29.0, 167.0]",5,"344(29.0, 167.0]5",0,2,2,0,3,0,0,0,2,5,Low-Value
2309,174,1,137.9,0,10,2,2,1,"(-0.001, 29.0]",1,"221(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
2310,54,1,362.06,0,34,3,2,2,"(-0.001, 29.0]",3,"322(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
2311,33,2,1511.95,89,81,4,3,4,"(29.0, 167.0]",4,"434(29.0, 167.0]4",0,2,2,0,3,0,0,1,1,5,Low-Value
2312,145,1,783.9,0,70,2,2,3,"(-0.001, 29.0]",4,"223(-0.001, 29.0]4",0,2,0,0,1,0,0,0,1,2,Low-Value
2313,221,1,134.8,0,8,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
2314,45,1,664.85,0,66,3,2,3,"(-0.001, 29.0]",4,"323(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
2315,16,7,2263.12,268,109,4,5,5,"(167.0, 277.0]",5,"455(167.0, 277.0]5",1,3,1,0,3,1,0,2,1,7,Mid-Value
2316,66,6,1459.8600000000001,301,126,3,5,4,"(277.0, 373.0]",5,"354(277.0, 373.0]5",1,3,1,0,2,1,0,3,1,7,Mid-Value
2317,10,4,1153.62,355,50,5,4,4,"(277.0, 373.0]",4,"544(277.0, 373.0]4",1,3,1,0,3,0,0,3,0,6,Mid-Value
2318,260,1,335.32,0,23,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
2319,365,1,372.09,0,71,1,2,2,"(-0.001, 29.0]",4,"122(-0.001, 29.0]4",2,0,0,0,0,0,0,0,1,1,Low-Value
2320,17,5,1521.87,107,77,4,4,4,"(29.0, 167.0]",4,"444(29.0, 167.0]4",3,1,3,0,3,0,0,1,1,5,Low-Value
2321,22,2,852.15,9,32,4,3,3,"(-0.001, 29.0]",3,"433(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
2322,45,1,326.24,0,21,3,2,2,"(-0.001, 29.0]",2,"322(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
2323,288,1,584.3199999999999,0,23,1,2,3,"(-0.001, 29.0]",2,"123(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
2324,297,1,122.39999999999999,0,1,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2325,3,10,2234.73,205,71,5,5,5,"(167.0, 277.0]",4,"555(167.0, 277.0]4",3,1,3,0,3,1,0,2,1,7,Mid-Value
2326,284,1,79.2,0,1,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
2327,17,3,1352.0,23,18,4,4,4,"(-0.001, 29.0]",2,"444(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
2328,82,2,217.16,192,10,2,3,1,"(167.0, 277.0]",1,"231(167.0, 277.0]1",3,1,3,0,2,0,0,2,0,4,Low-Value
2329,56,5,2806.9,310,175,3,4,5,"(277.0, 373.0]",5,"345(277.0, 373.0]5",1,3,1,0,2,0,0,3,1,6,Mid-Value
2330,101,2,1317.62,259,31,2,3,4,"(167.0, 277.0]",3,"234(167.0, 277.0]3",3,1,1,0,2,0,0,2,0,4,Low-Value
2331,299,1,436.18,0,38,1,2,2,"(-0.001, 29.0]",3,"122(-0.001, 29.0]3",2,0,0,0,0,0,0,0,0,0,Low-Value
2332,23,5,981.51,297,123,4,4,4,"(277.0, 373.0]",5,"444(277.0, 373.0]5",1,3,1,0,3,0,0,3,1,7,Mid-Value
2333,59,5,1121.39,307,24,3,4,4,"(277.0, 373.0]",2,"344(277.0, 373.0]2",1,3,1,0,2,0,0,3,0,5,Low-Value
2334,155,2,315.06,43,16,2,3,2,"(29.0, 167.0]",2,"232(29.0, 167.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
2335,115,3,817.86,139,37,2,4,3,"(29.0, 167.0]",3,"243(29.0, 167.0]3",3,1,3,0,2,0,0,1,0,3,Low-Value
2336,107,1,17.0,0,1,2,2,1,"(-0.001, 29.0]",1,"221(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
